,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2548,2548,1104,37,Cute and understated,"I saw a review from another petite person who said this runs small, but i'm my case it ran true to size. it's a very flattering dress and easy to wear for any occasion.",4,1,1,General Petite,Dresses,Dresses
2549,2549,850,63,Gorgeous arts and crafts aesthetic,"I am a collector of clothes and textiles. that is a passion. this blouse meets all the criteria of something treasured from times past. the roses are almost charles rennie macintosh. i am so happy to own this blouse! it fits perfectly and makes me feel beautiful, stylish in my own style.",5,1,0,General,Tops,Blouses
2550,2550,1095,34,Two tone halter dress,"First, let me start out by giving a reference. i am 5'1"", 138lbs, 34dd, 30, 38. i usually take a size 8 in maeve, esp if there is no give. i bought a regular size 6. 

first the good: the design. it is classy. it will keep boobies (the ones of the larger side) in place. this is amazing as there isnt really a way to wear a bra with with dress. it is slimming and i have hips. 

the bad: surprisingly, the fabric gets dirty super easy. i have no idea why everything clings to it. i got my dress f",3,1,6,General,Dresses,Dresses
2551,2551,1095,51,Try it and you won't regret it,"I picked this dress up off the rack on a whim, and did not expect to love it. i was so delightfully surprised! this dress is made of a lovely, thick, starchy cotton--i found i didn't require a bra. which is great because the back is a gorgeous feature of the dress. the white band across the midsection makes the waist appear small. the dress has sort of a retro feel with the tea length and looks best with heels. i did note a little bit of gaping under my arms but not enough to keep me from buying",4,1,19,General,Dresses,Dresses
2552,2552,870,35,,Matronly and unflattering. i think this may work on a very tall and slender body type.,2,0,0,General,Tops,Knits
2553,2553,1104,35,Good for broader shoulders,"The design/pattern balances broader shoulders/narrower hips and gives my straighter waist definition.

at 5'1"", size 2 ended mid-knee, but overall felt a little too long (torso length). i normally take 0p or 00p in retailer dresses.

i like the feel of the fabric and the overall playful yet chic look.",4,1,1,General Petite,Dresses,Dresses
2554,2554,944,45,,"This is so bulky and itchy...could not stand to have it on! i'm a 6/8 & ordered the small, but it was still gigantic.",3,0,1,General Petite,Tops,Sweaters
2555,2555,870,25,"Strange fit, nice fabric and stitching","I ordered this in my usual size small (36b bust, 5'5"", around 116 lbs), but the seam around the high waist stuck out and didn't cinch in at the waist at all, rather bubbled out a bit. the tunic ""flaps"" laid strangely as well, like they were too small almost. the high cut sides were indeed high cut...showing the waistband of my leggings. apparently that is a new style, as i have seen a few other tops like it around, but i question whether slits that high are appropriate for actual wear outside on",2,0,1,General,Tops,Knits
2556,2556,900,64,Pretty but going back,"The quality of the fabric is soft and thick and well made. loved everything about it but if you are ample in the chest, it is snug and does not hang and drape as well like on the model, so you may want to size up. i am sending it back as the fit is not flattering on me for the price. someone with a boyish no-curve figure would look dynamite in it!",3,1,2,General,Tops,Fine gauge
2557,2557,900,41,Love it,Very chic version of a turtleneck/tunic. material more substantial than i expected. ultimately it wasn't really flattering on my body type but otherwise i would absolutely recommend.,4,1,0,General,Tops,Fine gauge
2558,2558,850,29,Stunning top,"This top is beautiful and special. the burnout velvet (so nice and soft), the flowers, the pretty metallic threads and even the back closures make it wonderful. i took my usual size 0. it is a bit more fitted on the bottom of the top (hip area) than i was expecting but not snug. i will wear this during the holidays and beyond! happy with my purchase and looking forward to wearing it!",5,1,0,General,Tops,Blouses
2559,2559,850,56,Greatest party top,"I have never written a review on retailer before, but after seeing this top in the store and then seeing how it is depicted online, i felt i had a duty to review it. it is gorgeous! i saw it in the store and tried it on with my mom and we both had a fit over it. the fabric is light pink with a shimmer. the flower detailing is so feminine and soft. the back's closure is just another piece of the beautiful detailing. i left the store and thought i would think about it only because i was trying to be",5,1,27,General,Tops,Blouses
2560,2560,870,30,,,5,1,0,General,Tops,Knits
2561,2561,1095,51,,"This dress fits true to sizing for this dress designer (i.e.: a little on the large side as compared to other dressmakers). it is very flattering on and is made of cotton sailcloth, so it is not ""flowy"".",4,1,9,General,Dresses,Dresses
2562,2562,900,49,It's a shame,I wanted to love this tunic sweater. the material is so soft and a perfect weight. the color is pretty. bu the fit absolutely did not work for me. the tunic runs very small. a large usually fits me but i felt like i was wearing a small. the slits are quite high. i was sorry to do it but this one went straight back!,1,0,1,General,Tops,Fine gauge
2563,2563,870,53,Cute,"This is a very cute tunic, but it is slit so high on the sides. i really like the fit, but i think i'm going to return it because it is slit so high.",4,1,19,General,Tops,Knits
2564,2564,1010,54,Runs very small,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",3,0,8,General,Bottoms,Skirts
2565,2565,850,43,Exquisite!,"This picture does not do this blouse justice. the material is velour where the flowers are and there's a bit of sparkle. i'm generally a pl in other stores and bought a m and was pleased. it's true to size. i'm 5'1"" and the regular length was perfect and not too long at all. i won't have to shorten it. the blouse will look great with skinny jeans and boots or the right long flowy skirt. it can easily be worn to a dressy occasion. it's gorgeous!!",5,1,12,General,Tops,Blouses
2566,2566,1104,36,,"This dress had so much potential. the top was absolutely gorgeous. my issue was with the bottom half of the dress. the bottom is made from a heavy quilted material that is stiff and has no movement at all. the dress is supposed to fit like a modified mermaid dress where its more fitted around the hips and flares out, the dress i received had so much material on the bottom that it actually made my hips look bigger. i though about having the dress altered but decided to return instead.",1,0,9,General Petite,Dresses,Dresses
2567,2567,1095,36,Beauty,"I absolutely adore this dress. i took my time buying it and when i was ready to purchase they were sold out of my normal size 6 but the 8 was still available, so i snagged it. i'm glad because the dress runs small and the size 6 would have been snug around the waist. the style is perfect and the dress is well made. the material is a heavier cotton and the white banding accents it perfectly. i don't think it's too white, like some reviewers have stated. you can't wear a bra with this dress, but t",5,1,3,General,Dresses,Dresses
2568,2568,1054,47,Super cute,"I absolutely love these pants! i was really hesitant to try these on for fear they would look like a diaper. i've always liked the look of these pants but didn't think i had the body type to pull them off being 5'5"" with some curves. i tried them in my local retailer in the solid grey in both a medium and small. i could have gone either way but the medium fit better in the he hips. the draping isn't as exaggerated or bulky as it looks in the pic either so it didn't add weight to my frame. the mate",5,1,7,General,Bottoms,Pants
